RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
40,98,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
41,123,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
42,138,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
43,118,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
44,65,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
45,87,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
46,79,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
47,145,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
48,75,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
49,122,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
50,106,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
51,90,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
52,82,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
53,57,8,23,9,0.34782608695652173,0.8888888888888888,0.5
54,60,8,23,9,0.34782608695652173,0.8888888888888888,0.5
55,69,8,23,9,0.34782608695652173,0.8888888888888888,0.5
56,74,8,23,9,0.34782608695652173,0.8888888888888888,0.5
57,108,8,23,9,0.34782608695652173,0.8888888888888888,0.5
58,73,8,23,9,0.34782608695652173,0.8888888888888888,0.5
59,122,8,23,9,0.34782608695652173,0.8888888888888888,0.5
60,100,8,23,9,0.34782608695652173,0.8888888888888888,0.5
61,140,8,23,9,0.34782608695652173,0.8888888888888888,0.5
62,138,8,23,9,0.34782608695652173,0.8888888888888888,0.5
63,316,8,23,9,0.34782608695652173,0.8888888888888888,0.5
64,140,8,23,9,0.34782608695652173,0.8888888888888888,0.5
65,107,8,23,9,0.34782608695652173,0.8888888888888888,0.5
66,100,8,23,9,0.34782608695652173,0.8888888888888888,0.5
67,75,8,23,9,0.34782608695652173,0.8888888888888888,0.5
68,57,8,23,9,0.34782608695652173,0.8888888888888888,0.5
69,62,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
70,70,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
71,74,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
72,71,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
73,103,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
74,71,8,23,9,0.34782608695652173,0.8888888888888888,0.5
75,66,8,23,9,0.34782608695652173,0.8888888888888888,0.5
76,89,8,23,9,0.34782608695652173,0.8888888888888888,0.5
77,60,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
78,117,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
79,132,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
80,92,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
81,116,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
82,120,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
83,156,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
84,190,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
85,164,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
86,101,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
87,61,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
88,60,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
89,74,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
90,60,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
91,91,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
92,58,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
93,60,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
94,67,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
95,132,8,22,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
96,156,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
97,71,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
98,66,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
99,71,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
100,78,8,21,9,0.38095238095238093,0.8888888888888888,0.5333333333333333
