RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
88,94,8,25,9,0.32,0.8888888888888888,0.47058823529411764
89,67,8,25,9,0.32,0.8888888888888888,0.47058823529411764
90,77,8,25,9,0.32,0.8888888888888888,0.47058823529411764
91,71,8,25,9,0.32,0.8888888888888888,0.47058823529411764
92,67,8,25,9,0.32,0.8888888888888888,0.47058823529411764
93,65,8,25,9,0.32,0.8888888888888888,0.47058823529411764
94,69,8,25,9,0.32,0.8888888888888888,0.47058823529411764
95,79,8,25,9,0.32,0.8888888888888888,0.47058823529411764
96,93,8,25,9,0.32,0.8888888888888888,0.47058823529411764
97,80,8,25,9,0.32,0.8888888888888888,0.47058823529411764
98,78,8,25,9,0.32,0.8888888888888888,0.47058823529411764
99,72,8,25,9,0.32,0.8888888888888888,0.47058823529411764
100,70,8,25,9,0.32,0.8888888888888888,0.47058823529411764
