RequisitionNumber, ElapsedTime, totalCorrectEquivProps, totalEquivalentProperties, totalRelevantProps, Precision, Recall, FMeasure
74,89,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
75,94,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
76,103,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
77,82,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
78,83,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
79,100,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
80,159,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
81,79,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
82,93,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
83,79,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
84,82,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
85,102,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
86,72,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
87,222,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
88,213,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
89,76,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
90,86,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
91,192,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
92,107,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
93,69,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
94,74,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
95,63,8,28,9,0.2857142857142857,0.8888888888888888,0.43243243243243246
96,86,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
97,61,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
98,63,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
99,73,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
100,74,8,29,9,0.27586206896551724,0.8888888888888888,0.42105263157894735
